mean,std,skw,kur,num_n_pks,num_p_pks,mean_pk_width,mean_pk_height,max_pk_width,max_pk_height,min_pk_width,min_pk_height
-0.00082172,2.806434359,-0.304930788,931.786126,48,55,254.3359358,9.816749195,1300.74692,99.9757773,0.516745045,5.007339795
-1.68E-05,0.629650681,-0.669652744,81.22948604,20,19,70.75150421,8.211783162,1098.480495,20.84534684,0.688413369,5.012423877
8.70E-05,0.937267415,-1.639632153,714.0004707,23,32,2548.646518,7.268982256,139088.3297,55.50081604,0.989235695,5.003503046
8.54E-05,0.836336508,0.256124781,28.72165083,28,26,40.39213034,7.494406423,1187.513511,22.0943236,0.569797028,5.057613
0.000153132,1.754838092,1.054624224,233.1878087,180,119,27.50796867,6.710941458,155.4584924,90.56390781,0.505928246,5.002350905
-3.37E-05,1.596730695,-1.30406286,246.2021265,120,91,27.24352048,7.355432779,734.4273364,94.26543911,0.504904132,5.010075573
0.000106223,1.292837602,-1.886575314,1337.922736,41,48,165.4823014,8.887140661,9896.608572,60.82384976,0.58523295,5.027069985
0.001341142,1.55165077,-0.022080841,4.395278713,564,612,51.96055653,6.508825693,966.4135378,18.51964606,0.500501785,5.000109049
-0.000444018,1.533078996,0.038617486,4.429243984,513,517,69.26748811,6.263360776,1079.672539,18.70767834,0.503227335,5.00028542
-0.00055933,1.116146258,0.009714638,6.919465671,180,168,109.9052146,5.968702792,996.5160905,9.049411841,0.500800333,5.00825522
7.48E-05,0.601813929,2.607863829,210.3094759,66,47,33.7917538,7.744676101,2250.252963,23.4882724,0.672149541,5.006449591
-6.12E-05,0.762194436,-0.870897891,1659.784735,15,11,16.99935647,8.438850789,243.4272944,66.15607849,0.568011826,5.019616438
-8.14E-05,0.765519926,-0.863577242,118.4840945,37,47,237.844165,8.286413186,18857.73564,30.45457528,0.509681545,5.02162915
-0.000171802,0.28848694,2.887985264,630.5900096,8,9,1190.647338,9.716251878,18409.48476,15.8850398,0.563166333,5.068866815
0.000107458,0.201074777,-5.243277192,582.0915077,4,1,129.4487943,9.314407935,613.4374261,12.03449406,0.545001425,5.634904002
6.53E-05,0.107202394,-0.096076775,6913.611938,4,4,1.236018896,9.705380192,1.825398253,11.1968607,0.851194613,8.55675572
-0.000109694,2.134673097,-0.237810406,63.75166143,1538,1044,25.72659983,5.803926409,115.7077535,86.65406781,0.501119624,5.000152628
-0.000166521,1.629321724,-0.120570272,4.780515365,389,321,24.92372173,5.626577925,309.1545026,9.933947331,0.511825456,5.000510454
-9.73E-05,1.309323742,-0.433119418,105.6816707,189,146,481.2428874,10.41789699,115351.6149,63.21502034,0.553722524,5.003468929
4.82E-05,0.471909567,1.682075985,13793.45942,25,30,51.88636142,8.261732437,1746.816989,20.4454824,0.59755624,5.144018539
-0.000106544,0.35231931,-8.850628606,9440.548979,14,8,530.952716,9.169848114,5540.320844,15.27159802,0.728769546,5.035036908
0.000107018,0.449878595,4.395729277,38560.81938,31,34,2760.933539,10.22791495,55345.80359,86.29791098,0.603319231,5.004128079
-4.49E-05,0.731415466,-0.01054114,5.191862396,17,22,15.89165264,6.640563859,323.6789954,10.74025871,0.671401206,5.022958149
-0.000207343,1.029894747,-0.110797847,5.32771031,119,108,17.69535291,6.155937845,664.6290296,19.26979579,0.502997143,5.000756934
-4.48E-05,0.912786938,0.016337536,3.084275517,36,36,13.83064687,6.204815424,325.7775443,11.36910166,0.633149853,5.004564936
-4.52E-05,0.753697678,0.047581348,5.604660225,7,14,34.98267034,7.214598052,350.1138476,13.00637862,0.739843884,5.107391797
-5.68E-06,1.0436566,-0.128124545,5.900079997,117,119,20.79394127,6.093042547,967.1334889,17.86127545,0.50213062,5.002669947
7.16E-05,0.91858315,-0.007276502,2.705756029,21,26,7.005714197,5.429601877,10.35941991,8.00515392,0.93649467,5.001373053
-9.60E-06,1.513236429,-0.735082224,392.0954009,158,138,348.9512929,10.00577043,25426.47255,90.81235077,0.656454451,5.003491806
-1.43E-05,1.281777037,0.080648709,63.60813571,74,79,183.7611704,7.533944067,11662.56222,26.74717032,0.536413466,5.007774197
-0.000104397,0.987570247,-0.478605116,244.265611,55,72,253.1990232,7.669304871,24720.34879,20.81603168,0.520710285,5.013739899
-4.29E-05,0.28264979,2.955179831,742.6492259,7,7,8087.831329,10.07375099,112631.48,15.70496341,0.573745133,5.165809009
5.93E-05,0.000187476,2.268113392,4.391323038,0,0,0,0,0,0,0,0
-3.93E-05,0.288009809,-4.675848834,851.5080361,7,5,62.67391842,10.5129459,709.6546104,16.46886849,0.550199204,6.224854293
1.10E-06,0.086564915,-18.92896308,49191.88881,2,0,5244.23502,5.839868572,10487.58296,6.225716842,0.887078157,5.454020302
0.000125599,0.27890681,-4.767038979,572.3115156,4,2,109.5653616,11.75513668,622.7278589,16.54864165,0.558277806,6.429056142
-0.000162061,0.256118241,3.436504837,740.5863526,2,6,73.74899644,9.212372364,550.8361184,14.18338296,0.544632429,5.052837126
0.000225132,1.79276881,-0.001367962,3.034002475,726,752,51.37410709,6.667951698,946.1287215,12.73697124,0.504857675,5.001722682
-0.000225482,1.778127408,0.08678048,3.428532686,733,718,65.2700401,6.379713753,1071.060448,23.33714575,0.500319855,5.002044618
-0.000258678,1.294796807,-0.033571785,5.544270347,303,289,89.57043176,6.042351525,1171.293476,18.6003384,0.501510115,5.002958517
-7.74E-05,1.086631922,-0.155312573,3.822276368,16,29,81.83378203,7.525608258,1099.708725,18.59051703,0.585118584,5.007380592
3.68E-06,0.924248154,0.054152556,1.959324816,58,27,19.79982068,6.435990013,596.6623168,15.95794052,0.717260859,5.016993722
-3.61E-05,0.622470857,-0.065915184,1.593221626,2,1,3.095784349,10.08587226,6.104987247,19.19064887,1.547410498,5.452277606
-6.18E-05,1.908687654,-0.464382627,341.9731719,192,589,26.98416189,5.814509602,133.0983424,18.13682582,0.504291234,5.002595212
1.59E-05,1.755922535,-2.545412525,575.9763444,180,387,25.83975944,6.242516135,873.9732726,20.03812983,0.501274939,5.001639108
-0.000121334,1.384314999,1.925346559,1432.420112,27,52,26.15562804,6.856149503,675.0588026,19.63199948,0.716002501,5.035240871
0.0002126,3.286428613,0.073892234,525.0699815,193,159,283.914533,8.097228795,27547.39694,94.54227313,0.510413304,5.003947782
-0.000335716,1.711857174,-0.462701135,168.2691034,396,442,80.95365701,6.528980155,1065.225069,39.581907,0.501732421,5.002551469
0.000540099,2.994351074,0.878458484,787.6126525,75,109,234.8103524,8.124109401,13293.13022,97.00946283,0.501369439,5.015926499
0.00012667,0.63023932,2.04394363,956.6971414,67,74,177.8734711,7.695253346,14673.3528,20.83107064,0.521431611,5.004437214
2.07E-05,0.813077587,1.78583993,346.1455006,53,58,30.94317851,7.430743651,1757.528094,15.02528149,0.68445576,5.026980699
6.56E-06,0.780497924,0.12067239,254.2921264,66,74,100.1040592,7.918764666,8943.071028,21.99063355,0.601221654,5.002771281
-5.54E-05,0.490760466,6.568737698,11978.51395,76,72,27.66922914,8.125921958,1464.507275,71.42303145,0.758352474,5.005334045
-1.74E-05,0.467341778,6.330458092,4225.317927,44,40,533.7991326,7.685519167,34731.1941,14.54353003,0.882871483,5.017420193
-7.85E-05,0.665253015,1.264478337,7633.344994,105,93,24.17128716,7.636812927,1711.135021,37.01408078,0.567881637,5.017033807
-1.11E-05,0.435669521,-24.85975868,18318.13523,60,78,68.80768178,7.695006103,4152.996231,17.65389915,0.791698369,5.049255595
6.99E-06,0.526423204,5.907819066,7705.627679,65,74,177.9382887,7.956536125,6070.397371,76.23172054,0.793987133,5.007971404
-0.000143515,0.580767855,-10.45155256,5511.774222,98,99,38.38034739,7.871750683,1927.005061,97.87770454,0.545228275,5.020562002
1.76E-05,0.228948167,1.334494634,2765.763746,128,124,111.5609384,6.977406631,11899.47682,14.63074139,0.514510939,5.018504575
-1.77E-05,0.223959966,7.35521315,1968.267493,38,27,316.7857451,8.586699698,11901.28836,20.49705104,0.556585658,5.131907894
6.65E-05,0.332867414,2.989706048,824.795903,146,142,23.70348593,6.98729377,5625.889231,18.3931133,0.786255579,5.00949059
3.22E-05,1.068075861,-0.104553058,17.86971556,65,57,43.56519017,7.484233727,1494.744651,22.83579275,0.505509197,5.016670195
-8.46E-06,0.716410692,0.068582673,104.3220631,72,77,361.5848142,6.592931487,51308.62315,14.66031697,0.581069234,5.03239076
4.04E-05,0.458936293,0.403835188,99.52446903,13,22,2.42929223,7.527288761,32.94746201,11.7740467,0.616846764,5.234982971
-6.97E-05,1.147868415,0.086674188,16.38041248,28,20,527.447596,6.704790069,1025.116334,12.54615896,0.504466708,5.040141765
0.000207982,1.293048959,0.005071674,10.55200159,40,32,476.9532849,7.035033327,1167.431619,15.50759242,0.513250673,5.006462339
7.80E-05,0.946201455,0.049068046,14.0977729,6,9,777.2226473,5.893630436,1017.752434,7.394695974,2.489637794,5.065610849
6.43E-05,2.538952652,-0.421887093,692.6012361,705,738,117.2109368,11.08377682,8179.959469,99.16539682,0.508785587,5.001638795
-6.48E-05,2.825647297,-1.323784385,507.2123155,371,345,105.5205541,9.190969711,7404.658921,93.02472382,0.508814641,5.011286712
-1.57E-05,2.241835164,-3.883072391,1190.961693,546,580,52.66316513,8.544869613,5886.864031,91.45007772,0.505410131,5.001391806
-5.29E-05,3.356268946,0.482895199,635.2629175,57,56,2059.794687,14.12125187,48810.9476,96.90270476,0.536124758,5.011243203
0.000240272,1.753456839,0.47851498,534.631077,96,110,215.5226497,8.15832714,1110.776599,63.11412063,0.509393851,5.015333694
3.01E-05,2.933168814,-0.585210937,952.6134197,36,32,1510.773592,9.176524413,38011.92852,75.03299074,0.513501601,5.003676238
-8.99E-05,0.461584711,0.071045296,394.6668809,238,229,22.65741468,7.160410522,2886.258748,19.12323665,0.787864992,5.002577593
-6.91E-05,0.389111033,1.516893165,147.322325,110,90,46.97515981,7.198348032,3880.613026,17.05037206,0.538784182,5.000059878
-0.000103984,0.4363066,0.424073046,401.9814853,238,203,8.04551484,6.977527851,1197.986856,17.16056568,0.764978329,5.010897997
2.81E-05,0.57488684,2.418196847,730.7567385,300,317,49.73738819,7.216665343,10370.04191,29.29602138,0.52627841,5.000707168
3.73E-05,0.43080145,5.614903385,1260.621726,165,145,66.7066479,7.711696465,7585.491352,21.76687916,0.540415737,5.00240711
2.74E-05,0.524981887,-0.048996534,735.8161953,241,208,16.53909935,6.976960588,2925.409608,16.04512024,0.661959726,5.006193711
3.30E-05,0.731084348,-0.055553734,49.10658895,12,15,5.882020676,8.048117865,68.70487053,21.61359314,0.785382527,5.073633571
-7.33E-05,0.883258798,-0.269718794,276.7836844,38,16,86.50723872,7.897804377,1334.264619,24.58715891,0.502659232,5.051771392
-0.000270842,0.265946542,1.489433588,4058.919194,7,7,5348.105887,8.008633825,40683.67051,10.63147446,0.756238213,5.514605917
7.71E-05,0.643404197,-1.998198645,1823.855743,249,259,76.06583551,7.787254991,5702.938983,19.01092051,0.544561668,5.011074185
4.55E-05,0.544216462,-6.178061841,4076.931383,175,163,40.29556631,8.548475645,2828.893705,81.54159813,0.506885187,5.008091993
5.22E-05,0.664425629,1.442878368,5508.793466,263,234,76.55920309,7.859970599,6388.385271,35.41273199,0.592573916,5.000352962
-7.99E-05,1.534510504,-0.015265317,4.54081424,113,107,235.3628138,6.884506958,1277.595563,16.00196888,0.507270211,5.008611167
8.58E-05,1.604125486,0.055607439,4.297974202,262,267,144.6704027,6.324496225,1139.716334,23.95265867,0.523595811,5.002642853
-4.66E-05,1.118782932,0.035347126,7.629631916,28,29,400.13101,5.996813342,1094.988174,7.470428262,0.52138453,5.025925911
-0.000129007,3.460568563,0.321579348,595.6837363,43,47,569.6951897,13.86066036,28714.12438,95.97569947,0.511680688,5.00919587
-5.53E-06,1.716524341,-0.517213238,558.389503,68,64,247.5970283,7.412236668,1044.898186,92.54969736,0.520045574,5.032189474
-0.000114948,3.214328509,-0.167376359,763.9876448,28,31,264.088869,11.90616335,1314.375731,94.49097621,0.739275779,5.053885535
5.96E-06,0.391786376,-0.645662379,1270.603281,12,9,17002.40297,9.058640071,356907.6486,25.35757989,0.818438478,5.257154736
7.41E-05,0.632262843,-2.518874584,1012.480194,11,14,166.3838746,7.459663121,2262.788579,13.62476231,1.171615698,5.098643612
1.16E-05,0.62097626,-0.279325185,140.0608174,27,30,60.55755041,7.740900855,966.0439096,20.25735828,0.513736764,5.011526304
-5.15E-05,2.96345599,0.085895102,799.7016793,68,67,182.1860937,11.02537599,1105.258421,97.47634049,0.538181491,5.055259187
-0.000111365,1.614251384,0.707730202,413.5042657,149,157,103.9936936,7.701521482,1255.651777,86.81798662,0.502994622,5.006673833
-0.00010007,2.813775369,0.736399378,1005.09823,25,25,297.8999882,11.6804544,1016.192591,96.48850754,0.855602306,5.044630919
-8.55E-05,3.15190933,-0.691739399,706.4714916,71,53,741.1211955,14.02090935,27073.56744,93.72663148,0.516340473,5.015269887
1.07E-05,1.588272588,-1.078299309,362.1238236,72,58,344.5446865,10.49407856,3241.881621,90.56185042,0.500004894,5.015303016
0.000202724,2.896796926,-0.758201779,890.6367946,26,42,662.8454131,27.44049554,29804.43261,99.53140193,0.507998318,5.08226194
-0.000145814,2.710271321,0.174799159,948.5691989,107,109,27.38569436,8.231361832,917.0748345,99.39781431,0.521452438,5.000146665
-0.000156112,1.33170479,0.201195905,917.6195697,63,60,1712.627084,7.108664681,207777.5359,45.60008901,0.557944272,5.00617064
1.71E-05,2.490974787,-0.314029193,1354.79592,28,28,218.1750754,12.08448334,7661.599804,99.84106339,0.615567335,5.0655116
4.01E-05,0.846520042,-0.118673395,18.51172535,2,1,5.939994885,7.877870886,15.9086356,10.69033139,0.862315804,6.094319787
8.99E-05,0.833075128,0.65917684,772.8511797,10,10,144.832955,11.04084869,1148.199336,20.47939723,0.535198388,5.044120148
-5.53E-05,0.45566902,-0.358523319,577.4398037,11,3,44.56845338,11.85441814,579.9442433,22.32202317,0.677272523,5.524144973
3.08E-05,0.496912718,0.431756101,91.23581227,18,29,1.345206509,6.936065541,4.050771562,12.4444895,0.860560724,5.00410042
-4.76E-05,0.804261252,-0.213540733,50.65523977,12,9,20.45571405,7.652312199,187.4295807,15.23149478,0.983926499,5.027659544
-0.000135912,0.77042624,-0.267177052,47.90581876,47,54,32.12421915,8.258180375,1142.111948,42.8328685,0.511010807,5.05206766
4.06E-05,1.859902933,-0.063418283,2.106477332,783,743,51.11083039,6.447644671,1252.484601,18.22553109,0.501909147,5.000006076
0.001142132,1.842677419,-0.011970888,1.943727694,1128,1179,33.50136827,6.176544107,984.5749374,12.31793716,0.508959108,5.000030697
-0.000665456,1.279819059,0.072465776,6.770080651,215,196,104.9976483,6.252806852,1106.597467,16.42293984,0.503264852,5.00027145
2.23E-05,0.773817705,2.393871065,2044.624266,11,12,10851.64807,9.907618034,249538.6597,51.10515078,0.870540181,5.175090572
0.000105792,1.120396019,1.138479228,792.7656306,95,85,88.14124177,6.980147851,12262.946,96.02303781,0.590218714,5.008128812
-1.96E-07,0.999172921,2.998843711,1137.421701,70,65,148.3219438,7.094852364,15312.41486,23.08931162,0.521974036,5.000205471
-3.33E-05,0.236765592,-18.48691446,24620.815,23,18,7130.679975,8.700865566,264197.5141,11.07058634,0.785300578,5.003381825
-6.00E-05,0.315290541,-1.553440022,957.3095884,28,20,581.6771277,8.644787844,11493.39918,18.5614696,0.599425514,5.019338488
1.22E-05,0.365146504,1.372429968,4722.447343,74,75,149.6996404,7.335203895,14883.05155,16.52492996,0.710361304,5.010967972
-0.000218277,3.412620169,-0.525420736,561.8105878,288,297,138.9453472,7.402810402,25268.38832,90.40552643,0.501347269,5.003551485
7.98E-05,1.922260767,0.392541726,167.4916483,521,542,76.92333221,6.638839382,1199.276844,86.11363328,0.504082818,5.0001589
-6.62E-05,3.06900184,-0.057051495,809.1665892,58,80,169.9865735,6.720238997,1058.779145,91.58857006,0.535984564,5.004153518
-6.30E-05,0.494528153,49.52651362,29496.58467,46,55,56.53053047,7.614904529,4987.396624,12.50759241,0.535823373,5.147138055
3.08E-05,0.516749829,-57.39841682,38878.4278,10,11,93.44186901,8.036863744,1919.912524,24.62742559,0.901065944,5.200341155
-7.91E-05,0.506010671,22.32384324,16521.54964,49,46,211.8029133,8.176584482,19362.25674,60.46457264,0.703071084,5.013086083
-0.000539448,1.496909292,-0.477267184,545.8698013,129,118,188.8097542,6.819956053,1139.640883,19.12890453,0.509335586,5.001716318
0.000156722,1.393106561,0.005141449,16.47929926,238,229,144.2124475,6.346616922,1078.659515,59.54199557,0.502552204,5.001412085
2.06E-05,1.27758551,-0.6899726,1071.076283,71,85,239.8289679,6.746990503,1076.60447,91.27202741,0.524856055,5.007532291
0.000106319,0.338629409,1.606608353,161.1160131,15,14,221.0193508,8.411613717,5576.024962,14.74954356,0.851221375,5.495020436
0.000116047,0.298195932,0.28378337,20.41884883,6,11,2.160589531,6.229734368,4.502999406,9.737658814,0.921494051,5.007042444
3.31E-05,0.486712932,-2.408426452,177.8428984,18,18,98.69935131,8.72913529,1467.094456,21.12944076,0.608367659,5.091121987
-3.54E-05,0.745003395,3.808108817,6737.640975,45,44,108.1830282,7.815708107,9313.602499,49.95998989,0.782062617,5.017216548
-9.78E-05,0.734867359,-1.960314659,974.6406745,25,19,75.53438385,8.293227517,1102.92642,23.31729204,0.724251806,5.003095574
-1.78E-05,0.354881762,-3.554426414,11288.68376,10,9,8968.994481,8.230629283,145952.0731,13.27096356,0.62563853,5.01471557
7.66E-05,0.594120682,0.911967714,52.35689619,16,17,84.22291215,8.470554514,1101.019019,19.95733695,0.570628179,5.023603281
2.15E-05,0.791407205,0.064614955,1.268472281,6,6,4.162700632,5.817370247,12.53324209,7.820745149,0.721884768,5.003494293
-4.23E-05,0.753861622,-0.195505442,11.38024198,14,11,113.0639415,8.366682727,1147.168466,18.59779799,0.625351182,5.007116975
0.00049916,1.757342725,0.006958425,2.408111852,617,662,56.31102858,6.469460337,962.8960846,13.65892519,0.500523458,5.000083929
-0.000612322,1.765531386,-0.029229483,3.004388612,625,654,67.98835748,6.329631413,1091.799708,21.87758389,0.502797836,5.000880843
5.72E-05,1.269974835,0.055014574,5.393323038,231,244,100.6433607,6.020752187,1098.988165,15.77617468,0.501701786,5.003181706
-2.77E-05,0.949528532,-0.289256724,11.92482549,105,103,42.57132677,7.783746815,1425.598798,17.65003011,0.648744146,5.003779707
-1.42E-05,0.866247869,1.383136371,289.6788023,18,15,8.96315226,7.332052675,100.5697285,18.77882308,0.750068487,5.250246541
6.75E-05,0.641168325,0.291961143,58.99119306,57,61,31.04302701,9.222826525,1423.859647,22.80872267,0.631700562,5.010085089
-1.52E-05,0.454176247,4.058916604,3892.400701,31,33,21.23935644,6.627356681,1060.580442,11.9315519,0.833895804,5.066069477
-4.03E-05,0.662215905,-0.462168024,89.08079489,30,30,110.1697059,9.066305694,1179.218749,44.29094865,0.511887715,5.012253315
4.27E-05,0.63288222,-0.370670474,845.854654,37,41,43.68685863,7.234567005,1101.590624,14.41764636,0.809441513,5.087479089
5.93E-05,0.307659932,5.968486534,573.2754827,2,6,194.9060552,13.23509699,975.8935276,20.18989859,0.573426723,5.501941641
-4.25E-05,0.601990633,-0.010434808,9.173200155,9,17,7.089821825,5.179777273,8.486743148,5.652246811,5.282665844,5.013238576
-8.03E-05,0.414468652,-1.676931639,159.0370874,10,3,124.6978447,10.60916816,1040.105349,19.39914437,0.562647373,5.154123364
1.98E-05,0.16935024,0.672717417,7802.881417,41,46,1.295702587,8.408812031,2.810162599,20.95129063,0.701478588,5.023011111
-6.46E-05,0.225575041,4.979121071,1270.219827,22,22,1785.088034,8.642799016,27442.83615,18.90426738,0.543989019,5.032675649
